"Fact_ID","Location_ID","Indicator_ID","Source_ID","Year_ID","Obs_Value","ISOCode","CountryAndAreaName","RegionName","DevlopmentStage","Indicator_Type","Data_Year","Source_Type","Source_Desc"
"2355","123","19","3","8","7.46674299240112","MMR","Myanmar","EAP","Least Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2356","123","19","3","9","7.31051731109619","MMR","Myanmar","EAP","Least Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2357","123","19","3","10","7.1536021232605","MMR","Myanmar","EAP","Least Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2358","124","19","3","7","48.6394157409668","NAM","Namibia","SSA","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2359","124","19","3","8","48.2701034545898","NAM","Namibia","SSA","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2360","124","19","3","9","47.9274406433105","NAM","Namibia","SSA","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2361","124","19","3","10","47.6109733581543","NAM","Namibia","SSA","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2362","125","19","3","7","2.58888578414917","NRU","Nauru","EAP","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2363","125","19","3","8","2.58888578414917","NRU","Nauru","EAP","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2364","126","19","3","7","21.125171661377","NPL","Nepal","SA","Least Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2365","126","19","3","8","18.2609348297119","NPL","Nepal","SA","Least Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2366","126","19","3","9","15.4152336120605","NPL","Nepal","SA","Least Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2367","126","19","3","10","12.5889158248901","NPL","Nepal","SA","Least Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2368","127","19","3","7","0.0","NLD","Netherlands","ECA","More Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2369","127","19","3","8","0.0","NLD","Netherlands","ECA","More Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2370","127","19","3","9","0.0","NLD","Netherlands","ECA","More Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2371","127","19","3","10","0.0","NLD","Netherlands","ECA","More Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2372","128","19","3","7","0.0","NZL","New Zealand","EAP","More Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2373","128","19","3","8","0.0","NZL","New Zealand","EAP","More Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2374","128","19","3","9","0.0","NZL","New Zealand","EAP","More Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2375","128","19","3","10","0.0","NZL","New Zealand","EAP","More Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2376","129","19","3","7","6.91418027877808","NIC","Nicaragua","LAC","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2377","129","19","3","8","6.88643312454224","NIC","Nicaragua","LAC","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2378","129","19","3","9","6.85682678222656","NIC","Nicaragua","LAC","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2379","129","19","3","10","6.82522916793823","NIC","Nicaragua","LAC","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2380","130","19","3","7","71.0216064453125","NER","Niger","SSA","Least Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2381","130","19","3","8","70.308723449707","NER","Niger","SSA","Least Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2382","130","19","3","9","69.585807800293","NER","Niger","SSA","Least Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2383","130","19","3","10","68.8516006469727","NER","Niger","SSA","Least Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2384","131","19","3","7","20.2294807434082","NGA","Nigeria","SSA","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2385","131","19","3","8","19.8357162475586","NGA","Nigeria","SSA","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2386","131","19","3","9","19.4431762695312","NGA","Nigeria","SSA","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2387","131","19","3","10","19.0520973205566","NGA","Nigeria","SSA","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2388","132","19","3","7","0.0","NIU","Niue","EAP","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2389","132","19","3","8","0.0","NIU","Niue","EAP","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2390","132","19","3","9","0.0","NIU","Niue","EAP","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2391","132","19","3","10","0.0","NIU","Niue","EAP","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2392","133","19","3","7","0.200587689876556","MKD","North Macedonia","ECA","More Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2393","133","19","3","8","0.182380244135857","MKD","North Macedonia","ECA","More Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2394","133","19","3","9","0.164207398891449","MKD","North Macedonia","ECA","More Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2395","133","19","3","10","0.146106079220772","MKD","North Macedonia","ECA","More Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2396","134","19","3","7","0.0","NOR","Norway","ECA","More Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2397","134","19","3","8","0.0","NOR","Norway","ECA","More Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2398","134","19","3","9","0.0","NOR","Norway","ECA","More Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2399","134","19","3","10","0.0","NOR","Norway","ECA","More Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2400","135","19","3","7","0.0","OMN","Oman","MENA","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2401","135","19","3","8","0.0","OMN","Oman","MENA","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2402","135","19","3","9","0.0","OMN","Oman","MENA","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2403","135","19","3","10","0.0","OMN","Oman","MENA","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2404","136","19","3","7","13.2609930038452","PAK","Pakistan","SA","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2405","136","19","3","8","11.7513360977173","PAK","Pakistan","SA","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2406","136","19","3","9","10.2470893859863","PAK","Pakistan","SA","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2407","136","19","3","10","8.7490291595459","PAK","Pakistan","SA","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2408","137","19","3","7","0.0","PLW","Palau","EAP","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2409","137","19","3","8","0.0","PLW","Palau","EAP","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2410","137","19","3","9","0.0","PLW","Palau","EAP","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2411","137","19","3","10","0.0","PLW","Palau","EAP","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2412","138","19","3","7","4.86423397064209","PAN","Panama","LAC","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2413","138","19","3","8","4.6954345703125","PAN","Panama","LAC","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2414","138","19","3","9","4.52728986740112","PAN","Panama","LAC","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2415","138","19","3","10","4.3598370552063","PAN","Panama","LAC","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2416","139","19","3","7","15.3261613845825","PNG","Papua New Guinea","EAP","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2417","139","19","3","8","15.5309047698975","PNG","Papua New Guinea","EAP","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2418","139","19","3","9","15.7333898544312","PNG","Papua New Guinea","EAP","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2419","139","19","3","10","15.9336500167847","PNG","Papua New Guinea","EAP","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2420","140","19","3","7","0.661200761795044","PRY","Paraguay","LAC","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2421","140","19","3","8","0.648232698440552","PRY","Paraguay","LAC","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2422","140","19","3","9","0.635295867919922","PRY","Paraguay","LAC","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2423","140","19","3","10","0.622405409812927","PRY","Paraguay","LAC","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2424","141","19","3","7","6.91163206100464","PER","Peru","LAC","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2425","141","19","3","8","6.27548170089722","PER","Peru","LAC","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2426","141","19","3","9","5.64422559738159","PER","Peru","LAC","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2427","141","19","3","10","5.01828002929688","PER","Peru","LAC","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2428","142","19","3","7","5.3289098739624","PHL","Philippines","EAP","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2429","142","19","3","8","4.94182777404785","PHL","Philippines","EAP","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2430","142","19","3","9","4.55555057525635","PHL","Philippines","EAP","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2431","142","19","3","10","4.17031955718994","PHL","Philippines","EAP","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2432","143","19","3","7","0.0","POL","Poland","ECA","More Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2433","143","19","3","8","0.0","POL","Poland","ECA","More Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2434","143","19","3","9","0.0","POL","Poland","ECA","More Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2435","143","19","3","10","0.0","POL","Poland","ECA","More Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2436","144","19","3","7","0.0","PRT","Portugal","ECA","More Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2437","144","19","3","8","0.0","PRT","Portugal","ECA","More Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2438","144","19","3","9","0.0","PRT","Portugal","ECA","More Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2439","144","19","3","10","0.0","PRT","Portugal","ECA","More Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2440","145","19","3","7","0.0","QAT","Qatar","MENA","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2441","145","19","3","8","0.0","QAT","Qatar","MENA","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2442","145","19","3","9","0.0","QAT","Qatar","MENA","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2443","145","19","3","10","0.0","QAT","Qatar","MENA","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2444","146","19","3","7","0.0","KOR","Republic of Korea","EAP","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2445","146","19","3","8","0.0","KOR","Republic of Korea","EAP","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2446","146","19","3","9","0.0","KOR","Republic of Korea","EAP","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2447","146","19","3","10","0.0","KOR","Republic of Korea","EAP","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2448","147","19","3","7","0.134140983223915","MDA","Republic of Moldova","ECA","More Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2449","147","19","3","8","0.134033665060997","MDA","Republic of Moldova","ECA","More Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2450","147","19","3","9","0.133865669369698","MDA","Republic of Moldova","ECA","More Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2451","147","19","3","10","0.133639335632324","MDA","Republic of Moldova","ECA","More Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2452","148","19","3","7","0.0","ROU","Romania","ECA","More Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2453","148","19","3","8","0.0","ROU","Romania","ECA","More Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2454","148","19","3","9","0.0","ROU","Romania","ECA","More Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2455","148","19","3","10","0.0","ROU","Romania","ECA","More Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2456","149","19","3","7","0.0","RUS","Russian Federation","ECA","More Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2457","149","19","3","8","0.0","RUS","Russian Federation","ECA","More Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2458","149","19","3","9","0.0","RUS","Russian Federation","ECA","More Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2459","149","19","3","10","0.0","RUS","Russian Federation","ECA","More Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2460","150","19","3","7","2.32879543304443","RWA","Rwanda","SSA","Least Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2461","150","19","3","8","2.20822215080261","RWA","Rwanda","SSA","Least Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2462","150","19","3","9","2.0876944065094","RWA","Rwanda","SSA","Least Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2463","150","19","3","10","1.96728539466858","RWA","Rwanda","SSA","Least Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2464","151","19","3","7","1.31996607780457","KNA","Saint Kitts and Nevis","LAC","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2465","151","19","3","8","1.31996607780457","KNA","Saint Kitts and Nevis","LAC","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2466","152","19","3","7","6.36491060256958","LCA","Saint Lucia","LAC","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2467","152","19","3","8","6.28843688964844","LCA","Saint Lucia","LAC","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2468","152","19","3","9","6.20785665512085","LCA","Saint Lucia","LAC","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2469","152","19","3","10","6.20403623580933","LCA","Saint Lucia","LAC","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2470","153","19","3","7","3.3587851524353","VCT","Saint Vincent and the Grenadines","LAC","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2471","153","19","3","8","3.3587851524353","VCT","Saint Vincent and the Grenadines","LAC","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2472","153","19","3","9","3.3587851524353","VCT","Saint Vincent and the Grenadines","LAC","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2473","154","19","3","7","0.127569630742073","WSM","Samoa","EAP","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2474","154","19","3","8","0.136267766356468","WSM","Samoa","EAP","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2475","154","19","3","9","0.144970625638962","WSM","Samoa","EAP","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2476","154","19","3","10","0.145256847143173","WSM","Samoa","EAP","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2477","155","19","3","7","0.0","SMR","San Marino","ECA","More Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2478","155","19","3","8","0.0","SMR","San Marino","ECA","More Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2479","155","19","3","9","0.0","SMR","San Marino","ECA","More Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2480","155","19","3","10","0.0","SMR","San Marino","ECA","More Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2481","156","19","3","7","48.1208381652832","STP","Sao Tome and Principe","SSA","Least Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2482","156","19","3","8","46.7377891540527","STP","Sao Tome and Principe","SSA","Least Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2483","156","19","3","9","45.3609580993652","STP","Sao Tome and Principe","SSA","Least Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2484","156","19","3","10","43.9902114868164","STP","Sao Tome and Principe","SSA","Least Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2485","157","19","3","7","0.0","SAU","Saudi Arabia","MENA","Less Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2486","157","19","3","8","0.0","SAU","Saudi Arabia","MENA","Less Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2487","157","19","3","9","0.0","SAU","Saudi Arabia","MENA","Less Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2488","157","19","3","10","0.0","SAU","Saudi Arabia","MENA","Less Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2489","158","19","3","7","13.7395286560059","SEN","Senegal","SSA","Least Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2490","158","19","3","8","13.1099109649658","SEN","Senegal","SSA","Least Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2491","158","19","3","9","12.4855690002441","SEN","Senegal","SSA","Least Developed","WASH - Schools with no drinking water service","2018","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2492","158","19","3","10","11.8664922714233","SEN","Senegal","SSA","Least Developed","WASH - Schools with no drinking water service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2493","159","19","3","7","0.0341169685125351","SRB","Serbia","ECA","More Developed","WASH - Schools with no drinking water service","2016","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"2494","159","19","3","8","0.0335257425904274","SRB","Serbia","ECA","More Developed","WASH - Schools with no drinking water service","2017","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
